,parcel_id,beds,baths,square_feet,tax_value,tax_amount,fips,tax_rate,County
34319,11143681,4.0,3.0,2349.0,327171.0,4620.86,6037.0,0.014123684556394057,Los Angeles
34320,12598745,3.0,3.0,1392.0,575645.0,6621.19,6037.0,0.011502210563802342,Los Angeles
34321,13090218,3.0,3.0,1666.0,385000.0,4785.91,6037.0,0.012430935064935065,Los Angeles
34322,11342068,3.0,3.0,1492.0,335000.0,4537.06,6037.0,0.013543462686567165,Los Angeles
34323,11342122,3.0,3.0,1337.0,354000.0,4761.16,6037.0,0.01344960451977401,Los Angeles
34324,13089539,4.0,3.0,1871.0,443842.0,5747.94,6037.0,0.012950419293352137,Los Angeles
34325,14224900,3.0,2.0,1794.0,560000.0,6060.9,6059.0,0.010823035714285714,Orange
34326,11815623,3.0,2.0,676.0,350261.0,4301.55,6037.0,0.012280984751371122,Los Angeles
34327,14224529,3.0,2.0,1773.0,70303.0,999.94,6059.0,0.014223290613487333,Orange
34328,10835400,3.0,2.0,1662.0,93973.0,1277.6,6037.0,0.013595394421802007,Los Angeles
34329,17148814,4.0,2.0,1419.0,313848.0,3671.9,6111.0,0.011699612551298718,Ventura
34330,13909028,4.0,2.0,1601.0,318311.0,3835.16,6059.0,0.012048468321861324,Orange
34331,14302532,3.0,2.0,1492.0,639376.0,6596.28,6059.0,0.010316746327669477,Orange
34332,17149079,3.0,2.5,1608.0,409000.0,4839.82,6111.0,0.011833300733496331,Ventura
34333,11135122,3.0,3.0,1232.0,290152.0,4611.06,6037.0,0.015891877360831565,Los Angeles
34334,11344469,4.0,3.0,2214.0,588000.0,8433.72,6037.0,0.014343061224489796,Los Angeles
34335,12598847,1.0,1.0,560.0,124878.0,1485.59,6037.0,0.011896330818879225,Los Angeles
34336,14305169,4.0,2.5,2580.0,316252.0,3370.16,6059.0,0.010656565017770639,Orange
34337,14104072,3.0,2.5,1418.0,421328.0,5061.14,6059.0,0.012012351422169902,Orange
34338,13906737,3.0,1.0,1357.0,467015.0,5465.32,6059.0,0.011702664796633941,Orange
34339,12717983,3.0,2.0,1293.0,434000.0,5702.81,6037.0,0.013140115207373272,Los Angeles
34340,12030001,3.0,3.0,1640.0,114478.0,4917.66,6037.0,0.042957249427837664,Los Angeles
34342,17145586,3.0,2.0,2499.0,136223.0,1727.7,6111.0,0.012682880277192546,Ventura
34343,14286861,3.0,2.5,1972.0,83931.0,1354.72,6059.0,0.016140877625668706,Orange
34344,12601985,4.0,3.0,2534.0,549731.0,6409.3,6037.0,0.011658975025967246,Los Angeles
34346,12139362,2.0,3.0,1683.0,604073.0,7113.24,6037.0,0.011775464223694817,Los Angeles
34347,11299832,4.0,3.0,2310.0,161276.0,3045.48,6037.0,0.018883652868374713,Los Angeles
34348,12253835,2.0,1.0,814.0,376000.0,4799.03,6037.0,0.012763377659574467,Los Angeles
34350,12717017,2.0,1.0,815.0,130604.0,2139.81,6037.0,0.016383954549630944,Los Angeles
34351,12716900,3.0,1.0,1058.0,355336.0,4693.38,6037.0,0.0132082873674494,Los Angeles
34352,14682014,3.0,2.5,1179.0,380718.0,4541.28,6059.0,0.011928198824326667,Orange
34353,14228336,4.0,2.0,1761.0,262515.0,2986.44,6059.0,0.011376264213473515,Orange
34354,12301140,3.0,1.0,1308.0,355000.0,4527.61,6037.0,0.012753830985915492,Los Angeles
34356,14633660,2.0,2.0,1145.0,174048.0,1736.0,6059.0,0.009974259974259974,Orange
34357,13084445,3.0,1.0,960.0,117388.0,1717.11,6037.0,0.014627645074453946,Los Angeles
34358,12643733,2.0,2.0,961.0,298231.0,3592.05,6037.0,0.01204452253454537,Los Angeles
34359,12140492,3.0,3.0,1517.0,250598.0,3157.71,6037.0,0.012600699127686573,Los Angeles
34360,11295730,1.0,1.0,706.0,49400.0,1230.2,6037.0,0.024902834008097167,Los Angeles
34361,10839238,2.0,2.0,1367.0,449755.0,5505.29,6037.0,0.012240642127380463,Los Angeles
34362,17185324,3.0,2.0,1344.0,232727.0,2705.4,6111.0,0.01162477924778818,Ventura
34363,12142457,3.0,3.0,2101.0,771589.0,8973.9,6037.0,0.011630414637844758,Los Angeles
34364,12246372,2.0,1.0,826.0,194774.0,2488.02,6037.0,0.01277388152422808,Los Angeles
34365,14221007,4.0,3.0,3014.0,362002.0,6532.74,6059.0,0.018046143391472976,Orange
34366,17295308,2.0,2.0,1144.0,330807.0,4247.3,6111.0,0.012839208360161666,Ventura
34367,12335511,4.0,2.0,1900.0,512701.0,6308.58,6037.0,0.01230459858670063,Los Angeles
34368,11348698,4.0,4.0,3568.0,752000.0,12932.86,6037.0,0.017197952127659576,Los Angeles
34369,17131936,3.0,2.5,1567.0,496456.0,5346.36,6111.0,0.010769051033727058,Ventura
34370,13898264,4.0,2.0,1822.0,82622.0,785.48,6059.0,0.009506910992229672,Orange
34371,11301585,3.0,2.0,1080.0,147044.0,2627.89,6037.0,0.017871453442507002,Los Angeles
34372,12336942,3.0,2.0,1492.0,350141.0,4491.19,6037.0,0.012826804058936256,Los Angeles
34373,13071286,3.0,2.0,1583.0,212726.0,3012.85,6037.0,0.014163054821695513,Los Angeles
34374,11349029,5.0,4.0,3015.0,551323.0,7372.45,6037.0,0.01337228811422705,Los Angeles
34375,17186721,3.0,2.0,1447.0,407000.0,4596.48,6111.0,0.011293562653562652,Ventura
34376,17130385,2.0,2.5,1106.0,270456.0,2938.4,6111.0,0.01086461383737096,Ventura
34377,12083202,2.0,2.0,1030.0,137834.0,1504.12,6037.0,0.010912546976798177,Los Angeles
34378,12246579,3.0,3.0,1289.0,207214.0,2565.18,6037.0,0.012379375910894051,Los Angeles
34379,17134622,4.0,2.0,1748.0,81397.0,877.42,6111.0,0.01077951275845547,Ventura
34380,10936155,2.0,1.0,842.0,54834.0,616.95,6037.0,0.011251230988073095,Los Angeles
34381,11999441,5.0,5.0,3135.0,1089157.0,13242.9,6037.0,0.012158853131366736,Los Angeles
34382,17251021,4.0,2.0,1580.0,445216.0,5150.16,6111.0,0.011567778336807302,Ventura
34383,17149117,3.0,2.5,1608.0,393501.0,4656.84,6111.0,0.011834379074004895,Ventura
34384,14305835,3.0,2.5,1851.0,110104.0,1285.28,6059.0,0.01167332703625663,Orange
34385,10953360,3.0,2.0,2013.0,153689.0,1747.51,6037.0,0.011370429894136861,Los Angeles
34386,14658084,2.0,1.0,907.0,194671.0,2375.36,6059.0,0.012201920162736104,Orange
34387,12328343,4.0,4.0,2781.0,572459.0,6976.17,6037.0,0.012186322513926762,Los Angeles
34388,14649768,3.0,2.0,1083.0,403859.0,4183.76,6059.0,0.010359457137268206,Orange
34389,11858416,3.0,1.0,1040.0,143306.0,2107.46,6037.0,0.014706013704939081,Los Angeles
34390,12606958,3.0,2.0,1368.0,310272.0,3674.75,6037.0,0.011843640418729373,Los Angeles
34391,11321680,4.0,3.0,3024.0,311300.0,6288.56,6037.0,0.020200963700610346,Los Angeles
34392,11133470,3.0,3.0,2043.0,519906.0,8656.5,6037.0,0.0166501252149427,Los Angeles
34393,17150067,4.0,3.0,2422.0,595000.0,7103.52,6111.0,0.011938689075630253,Ventura
34394,10966099,2.0,1.0,757.0,48409.0,615.9,6037.0,0.012722840794067219,Los Angeles
34395,12293939,2.0,1.0,800.0,325000.0,4578.45,6037.0,0.01408753846153846,Los Angeles
34396,12667956,3.0,3.0,1622.0,660659.0,7776.48,6037.0,0.011770792496582957,Los Angeles
34397,17151008,3.0,2.5,1636.0,447000.0,5328.66,6111.0,0.011920939597315435,Ventura
34398,10773913,3.0,2.0,1319.0,434171.0,5235.62,6037.0,0.012058889239493194,Los Angeles
34399,13852924,4.0,2.0,1662.0,502000.0,5595.38,6059.0,0.01114617529880478,Orange
34400,10809124,3.0,3.0,2614.0,772350.0,9467.74,6037.0,0.012258354373017415,Los Angeles
34401,11345739,4.0,3.0,2570.0,557488.0,7530.73,6037.0,0.013508326636627155,Los Angeles
34403,13043407,4.0,3.0,2558.0,637418.0,7405.58,6037.0,0.011618090483795562,Los Angeles
34404,13032591,3.0,2.0,1800.0,621000.0,7153.77,6037.0,0.01151975845410628,Los Angeles
34405,14241061,3.0,2.0,1652.0,607000.0,6546.66,6059.0,0.010785271828665568,Orange
34406,12998568,4.0,2.0,1432.0,47066.0,908.1,6037.0,0.019294182637147834,Los Angeles
34407,13961274,3.0,2.0,1296.0,156170.0,2055.06,6059.0,0.013159121470192738,Orange
34408,12013981,1.0,2.0,1125.0,492500.0,6049.08,6037.0,0.012282395939086295,Los Angeles
34409,11305853,4.0,3.0,2392.0,256000.0,3981.31,6037.0,0.0155519921875,Los Angeles
34411,10799557,2.0,3.0,1512.0,423000.0,5169.49,6037.0,0.012221016548463356,Los Angeles
34412,12151096,2.0,3.0,962.0,420000.0,4723.97,6037.0,0.011247547619047619,Los Angeles
34413,17273176,3.0,2.0,1241.0,512588.0,5493.2,6111.0,0.010716598905943954,Ventura
34414,17080633,2.0,2.0,1291.0,505000.0,5305.42,6111.0,0.010505782178217822,Ventura
34415,11631265,1.0,1.0,680.0,544000.0,6553.1,6037.0,0.012046139705882353,Los Angeles
34416,14119784,5.0,2.0,1824.0,362769.0,4330.88,6059.0,0.011938396059200208,Orange
34417,10859027,2.0,3.0,1165.0,101478.0,1227.91,6037.0,0.012100258184039892,Los Angeles
34418,14664157,2.0,2.5,1750.0,572514.0,6691.1,6059.0,0.011687225115892362,Orange
34419,12066401,1.0,1.0,853.0,326000.0,3519.23,6037.0,0.010795184049079755,Los Angeles
34420,11609684,5.0,3.0,2452.0,389057.0,4819.27,6037.0,0.01238705382501793,Los Angeles
34421,14253012,3.0,3.0,2309.0,200341.0,2727.8,6059.0,0.013615785086427641,Orange
34422,11946865,3.0,1.0,1247.0,827616.0,9929.16,6037.0,0.011997303097088505,Los Angeles
34423,12420427,3.0,2.0,1480.0,346216.0,4015.9,6037.0,0.011599406151073318,Los Angeles
34425,14692013,2.0,2.0,1301.0,414213.0,4849.12,6059.0,0.011706827163802199,Orange
34426,14667355,2.0,2.0,938.0,52935.0,1211.38,6059.0,0.02288429205629546,Orange
34427,12754415,2.0,1.0,1533.0,285681.0,3684.13,6037.0,0.012895957379034657,Los Angeles
34428,14677260,2.0,2.0,1431.0,110646.0,1809.64,6059.0,0.01635522296332448,Orange
34429,12416069,2.0,1.0,867.0,212537.0,2713.12,6037.0,0.012765400847852373,Los Angeles
34431,12416828,4.0,2.0,2022.0,86930.0,1234.89,6037.0,0.014205567698147936,Los Angeles
34432,13868402,4.0,3.0,2715.0,569145.0,6435.82,6059.0,0.011307874091839512,Orange
34433,12001234,1.0,1.0,785.0,353536.0,4400.54,6037.0,0.012447218953656771,Los Angeles
34434,17273005,3.0,2.0,1308.0,483705.0,5112.98,6111.0,0.010570450998025656,Ventura
34435,14631380,3.0,2.5,1288.0,340057.0,3625.76,6059.0,0.010662212511431908,Orange
34436,10800315,1.0,3.0,1562.0,430000.0,5200.84,6037.0,0.012094976744186046,Los Angeles
34437,13000660,3.0,1.0,1024.0,47579.0,950.94,6037.0,0.019986548687446145,Los Angeles
34438,11560944,3.0,4.0,2846.0,1285781.0,15480.94,6037.0,0.012040106363369812,Los Angeles
34439,14654529,2.0,2.0,1203.0,365000.0,4310.3,6059.0,0.011809041095890411,Orange
34440,14631623,2.0,2.5,1192.0,358154.0,4457.12,6059.0,0.012444702558117457,Orange
34441,11845266,3.0,3.0,1545.0,229607.0,3046.84,6037.0,0.013269804492023328,Los Angeles
34442,12276415,3.0,2.0,1398.0,157580.0,2949.26,6037.0,0.018715953801243815,Los Angeles
34444,10940076,2.0,1.0,1160.0,493380.0,5412.14,6037.0,0.010969516397097572,Los Angeles
34445,14244626,4.0,2.5,2210.0,845703.0,9013.62,6059.0,0.010658138850163711,Orange
34446,14188025,2.0,1.0,1176.0,36007.0,1046.64,6059.0,0.029067681284194742,Orange
34447,11308355,4.0,3.0,3210.0,321700.0,5963.12,6037.0,0.01853627603357165,Los Angeles
34448,11277801,2.0,2.0,1390.0,74976.0,1597.99,6037.0,0.02131335360648741,Los Angeles
34449,12973481,3.0,2.0,1075.0,38061.0,977.84,6037.0,0.025691390136885525,Los Angeles
34450,12437885,3.0,2.0,1120.0,58767.0,820.64,6037.0,0.013964299692004016,Los Angeles
34451,14069674,3.0,2.0,1464.0,77361.0,1102.16,6059.0,0.014246971988469644,Orange
34452,12652357,2.0,2.0,1096.0,305000.0,3753.41,6037.0,0.012306262295081966,Los Angeles
34453,17165297,2.0,1.0,832.0,132854.0,1619.76,6111.0,0.012192030349105033,Ventura
34454,11745024,4.0,1.0,2594.0,480407.0,5883.15,6037.0,0.012246178760925631,Los Angeles
34455,11173700,3.0,3.0,1852.0,428813.0,6226.76,6037.0,0.01452092170713108,Los Angeles
34456,12121032,3.0,2.0,1323.0,51723.0,836.37,6037.0,0.016170175743866366,Los Angeles
34457,11884388,3.0,1.0,1740.0,94809.0,1390.67,6037.0,0.01466812222468331,Los Angeles
34458,12968163,3.0,3.0,1793.0,366308.0,4738.19,6037.0,0.012934989134826429,Los Angeles
34459,17066935,3.0,2.5,1519.0,320902.0,6730.44,6111.0,0.020973505930159363,Ventura
34460,12965762,2.0,1.0,880.0,444376.0,5859.16,6037.0,0.013185140511638792,Los Angeles
34461,12153025,3.0,1.0,1510.0,859561.0,10929.75,6037.0,0.012715502448342816,Los Angeles
34462,10861464,4.0,5.0,2872.0,889281.0,11045.34,6037.0,0.012420528494367922,Los Angeles
34463,11307043,3.0,3.0,3391.0,234716.0,5002.73,6037.0,0.02131397092656657,Los Angeles
34464,12670224,3.0,2.0,1565.0,1014233.0,11541.03,6037.0,0.0113790716728799,Los Angeles
34465,17077721,2.0,2.0,1285.0,317817.0,3397.22,6111.0,0.010689233112136858,Ventura
34467,17076798,4.0,2.0,1906.0,72387.0,876.06,6111.0,0.012102449334825313,Ventura
34468,13965242,3.0,2.0,1288.0,247643.0,3227.38,6059.0,0.01303238936695162,Orange
34469,10720885,2.0,2.0,958.0,288000.0,3541.43,6037.0,0.012296631944444443,Los Angeles
34470,14646094,2.0,1.5,1148.0,319803.0,3832.7,6059.0,0.01198456549813479,Orange
34471,14389212,4.0,3.0,2826.0,342514.0,3475.78,6059.0,0.01014784797117782,Orange
34472,17075542,1.0,1.0,1033.0,182600.0,1986.66,6111.0,0.010879846659364732,Ventura
34473,13885195,3.0,2.0,1296.0,467015.0,5172.26,6059.0,0.011075147479203023,Orange
34474,11881467,2.0,1.0,993.0,332874.0,4369.03,6037.0,0.01312517649320764,Los Angeles
34475,11749994,2.0,2.0,1128.0,337662.0,4037.72,6037.0,0.01195787503479811,Los Angeles
34476,17168402,3.0,3.0,1814.0,341723.0,3962.34,6111.0,0.01159518089212608,Ventura
34477,17204867,3.0,2.5,2600.0,559312.0,10853.56,6111.0,0.01940519781445776,Ventura
34478,11103638,3.0,2.0,1400.0,371213.0,5040.82,6037.0,0.013579319689773795,Los Angeles
34479,10992774,3.0,2.0,1734.0,268961.0,3317.93,6037.0,0.01233610077297452,Los Angeles
34480,14098572,5.0,2.0,1890.0,423760.0,4910.54,6059.0,0.01158802152161601,Orange
34481,11281803,2.0,2.0,1228.0,82226.0,1638.37,6037.0,0.01992520613917739,Los Angeles
34482,11317801,5.0,4.0,3090.0,326000.0,4733.13,6037.0,0.014518803680981596,Los Angeles
34483,12226436,3.0,1.0,1020.0,172056.0,2600.83,6037.0,0.01511618310317571,Los Angeles
34484,11285804,4.0,2.0,1112.0,73750.0,1653.59,6037.0,0.022421559322033897,Los Angeles
34485,12406100,2.0,1.0,836.0,157513.0,2081.28,6037.0,0.013213385561826644,Los Angeles
34486,11317577,4.0,2.0,2152.0,301000.0,4393.38,6037.0,0.01459594684385382,Los Angeles
34487,11623079,1.0,2.0,1018.0,302937.0,3693.92,6037.0,0.01219369043728564,Los Angeles
34488,12412242,4.0,3.0,2064.0,227326.0,2841.7,6037.0,0.012500549871110211,Los Angeles
34489,11317237,3.0,2.0,2020.0,163959.0,2923.86,6037.0,0.017832872852359433,Los Angeles
34490,14613841,2.0,2.0,1375.0,449000.0,4441.26,6059.0,0.009891447661469934,Orange
34491,17199370,3.0,2.5,1826.0,549000.0,6080.1,6111.0,0.011074863387978143,Ventura
34492,14369958,5.0,3.0,2713.0,468318.0,4825.86,6059.0,0.010304664779060382,Orange
34493,11207455,4.0,2.0,2418.0,270000.0,5408.99,6037.0,0.020033296296296296,Los Angeles
34494,11763852,2.0,1.0,1164.0,24179.0,365.09,6037.0,0.015099466479176144,Los Angeles
34495,13862203,3.0,3.0,2592.0,909098.0,10162.06,6059.0,0.01117817881020528,Orange
34496,14363206,4.0,3.0,2891.0,618621.0,7526.74,6059.0,0.012166964910664203,Orange
34497,11304041,5.0,3.0,3029.0,303247.0,4444.31,6037.0,0.014655742678410669,Los Angeles
34498,17101086,2.0,1.5,955.0,100794.0,1189.02,6111.0,0.011796535508065956,Ventura
34499,17101044,2.0,1.5,1189.0,163552.0,1889.88,6111.0,0.011555224026609275,Ventura
34500,17198604,4.0,3.0,2701.0,631300.0,6975.5,6111.0,0.011049421827974021,Ventura
34501,12261906,3.0,1.0,1326.0,200215.0,2749.69,6037.0,0.013733686287241215,Los Angeles
34502,14362867,3.0,2.5,2233.0,380462.0,4778.04,6059.0,0.01255852095610074,Orange
34503,14265254,3.0,2.0,1447.0,500544.0,5855.02,6059.0,0.011697313323104462,Orange
34504,13861007,3.0,2.5,2298.0,815000.0,9214.3,6059.0,0.011305889570552147,Orange
34505,14371620,3.0,2.0,1731.0,264940.0,2713.48,6059.0,0.010241866082886691,Orange
34506,14613271,3.0,2.5,2125.0,423039.0,5000.38,6059.0,0.011820139514323738,Orange
34507,12279696,2.0,1.0,1022.0,149083.0,2844.47,6037.0,0.019079774353883406,Los Angeles
34508,10927809,3.0,3.0,1020.0,220567.0,2706.26,6037.0,0.01226955981629165,Los Angeles
34509,12408564,3.0,1.0,1149.0,399000.0,4664.69,6037.0,0.01169095238095238,Los Angeles
34510,17091343,4.0,2.5,1577.0,482000.0,5146.52,6111.0,0.010677427385892117,Ventura
34511,11758259,3.0,3.0,1520.0,636620.0,7699.66,6037.0,0.012094593320976406,Los Angeles
34512,11008129,2.0,2.0,1148.0,161049.0,1994.97,6037.0,0.012387347950002795,Los Angeles
34513,13024216,1.0,1.0,709.0,217000.0,2706.01,6037.0,0.012470092165898618,Los Angeles
34514,14374227,4.0,2.5,2728.0,535219.0,5559.64,6059.0,0.010387598347592295,Orange
34515,13013401,2.0,2.0,1129.0,237922.0,3242.57,6037.0,0.013628710249577593,Los Angeles
34516,17265872,4.0,2.5,2081.0,580096.0,6088.26,6111.0,0.010495262853045013,Ventura
34517,12617727,4.0,2.0,1339.0,107651.0,1366.23,6037.0,0.012691289444594106,Los Angeles
34518,10769909,2.0,2.0,1025.0,93051.0,1210.64,6037.0,0.013010499618488786,Los Angeles
34519,12001066,2.0,3.0,1570.0,720827.0,8856.89,6037.0,0.012287122985126804,Los Angeles
34520,13021581,3.0,1.0,1059.0,48208.0,791.95,6037.0,0.016427771324261535,Los Angeles
34521,10821971,3.0,2.0,1248.0,214457.0,2705.18,6037.0,0.012614090470350699,Los Angeles
34522,12149821,3.0,3.0,2417.0,370247.0,4285.2,6037.0,0.011573895264512609,Los Angeles
34523,17096069,4.0,2.5,1943.0,456240.0,6038.4,6111.0,0.013235139400315623,Ventura
34524,12744784,4.0,2.0,1864.0,311688.0,4148.43,6037.0,0.01330955955955956,Los Angeles
34525,11317435,4.0,3.0,2200.0,273000.0,4280.0,6037.0,0.015677655677655677,Los Angeles
34526,11114720,5.0,3.0,3120.0,660000.0,9352.73,6037.0,0.01417080303030303,Los Angeles
34527,14351634,5.0,3.0,2846.0,821178.0,11148.3,6059.0,0.013575984743867954,Orange
34528,12517504,3.0,2.0,1481.0,558387.0,6736.67,6037.0,0.012064517977674981,Los Angeles
34529,10772374,2.0,3.0,1123.0,174047.0,2169.46,6037.0,0.012464793992427333,Los Angeles
34530,12854943,4.0,3.0,2006.0,260511.0,3264.25,6037.0,0.012530181067210214,Los Angeles
34531,10803040,2.0,3.0,1260.0,340000.0,4157.13,6037.0,0.012226852941176472,Los Angeles
34532,11751641,4.0,2.0,3047.0,1190863.0,14470.75,6037.0,0.012151481740552859,Los Angeles
34533,14368574,4.0,2.5,2619.0,634616.0,6485.54,6059.0,0.010219628877935634,Orange
34534,12768035,4.0,2.0,2010.0,255256.0,3671.7,6037.0,0.014384382737330366,Los Angeles
34535,11302318,3.0,3.0,2138.0,203050.0,3424.21,6037.0,0.01686387589263728,Los Angeles
34536,17148745,4.0,2.0,1193.0,101814.0,1168.58,6111.0,0.011477596401280767,Ventura
34537,12856378,4.0,2.0,1636.0,485955.0,5800.89,6037.0,0.011937092940704387,Los Angeles
34538,12622181,4.0,3.0,2330.0,88796.0,1449.52,6037.0,0.016324158745889453,Los Angeles
34539,14724440,4.0,2.5,1846.0,482746.0,5633.82,6059.0,0.011670360810861197,Orange
34540,11516174,3.0,3.0,2340.0,860000.0,10515.69,6037.0,0.012227546511627907,Los Angeles
34541,14471057,3.0,2.5,1792.0,437126.0,4096.2,6059.0,0.009370753512717156,Orange
34542,12286411,3.0,1.0,1090.0,137931.0,2692.97,6037.0,0.019524037381009343,Los Angeles
34543,14245788,4.0,1.0,2117.0,208892.0,2540.24,6059.0,0.012160542289795682,Orange
34544,14050328,4.0,2.5,1939.0,99601.0,1353.36,6059.0,0.013587815383379684,Orange
34545,14246191,4.0,2.0,1550.0,369476.0,9723.64,6059.0,0.02631737920730981,Orange
34546,12303208,2.0,1.0,796.0,166515.0,2374.72,6037.0,0.01426129778098069,Los Angeles
34547,17146442,4.0,2.0,1715.0,378318.0,4515.7,6111.0,0.011936254685211912,Ventura
34548,11675892,4.0,2.0,2236.0,165019.0,2308.25,6037.0,0.013987783224961975,Los Angeles
34549,13902185,2.0,1.5,1088.0,291265.0,3538.68,6059.0,0.012149348531406107,Orange
34550,12531064,4.0,2.0,1099.0,79478.0,1079.36,6037.0,0.013580613503107778,Los Angeles
34551,14473214,3.0,2.5,1950.0,97475.0,950.94,6059.0,0.00975573223903565,Orange
34552,14268381,3.0,2.0,1382.0,316066.0,3794.92,6059.0,0.012006732771003524,Orange
34553,12531910,1.0,1.0,865.0,436557.0,5232.34,6037.0,0.011985468106112146,Los Angeles
34554,14282805,3.0,1.0,966.0,401234.0,4865.0,6059.0,0.012125094084748551,Orange
34556,14724368,3.0,2.5,1560.0,517767.0,6017.74,6059.0,0.011622486562488533,Orange
34557,14235344,5.0,3.0,3154.0,834000.0,8892.68,6059.0,0.010662685851318946,Orange
34558,11307761,5.0,3.0,3238.0,335000.0,4879.75,6037.0,0.01456641791044776,Los Angeles
34559,14718277,2.0,2.0,975.0,267316.0,2724.28,6059.0,0.010191234344371457,Orange
34560,14039556,4.0,2.0,1262.0,218679.0,2621.44,6059.0,0.0119876165521152,Orange
34561,14663811,3.0,2.5,1507.0,560226.0,6316.44,6059.0,0.01127480695290829,Orange
34562,13867505,2.0,2.5,1717.0,62876.0,1027.44,6059.0,0.016340734143393345,Orange
34563,13895998,3.0,1.5,1891.0,1270326.0,16568.56,6059.0,0.013042762251579517,Orange
34565,14238549,2.0,1.5,1602.0,175410.0,2158.56,6059.0,0.012305797845048743,Orange
34566,14722210,2.0,2.5,1638.0,534021.0,5367.12,6059.0,0.010050391276747544,Orange
34567,13858389,3.0,2.0,2313.0,1072000.0,11934.72,6059.0,0.011133134328358208,Orange
34568,14491148,4.0,2.0,1660.0,639607.0,6609.1,6059.0,0.010333063897049282,Orange
34569,11677999,5.0,3.0,3015.0,728370.0,9058.85,6037.0,0.01243715419361039,Los Angeles
34570,14146385,3.0,2.0,1998.0,178531.0,2211.5,6059.0,0.012387204463090443,Orange
34571,14722061,3.0,2.5,1350.0,513162.0,5090.28,6059.0,0.009919440644474843,Orange
34572,14720441,3.0,2.5,1689.0,525964.0,6607.68,6059.0,0.01256298910191572,Orange
34573,13865909,3.0,2.5,1795.0,813858.0,9125.7,6059.0,0.01121288971786233,Orange
34574,13855096,4.0,3.0,2092.0,297003.0,9063.9,6059.0,0.030517873556832758,Orange
34575,10967664,2.0,1.0,1013.0,185425.0,2268.12,6037.0,0.012232007550222461,Los Angeles
34576,13864652,3.0,2.0,1440.0,626983.0,7092.18,6059.0,0.011311598560088551,Orange
34577,10757756,4.0,3.0,2072.0,652385.0,7905.74,6037.0,0.0121182124052515,Los Angeles
34578,12846295,4.0,3.0,2248.0,411950.0,5232.21,6037.0,0.012701080228183032,Los Angeles
34579,11524043,2.0,2.0,1500.0,759000.0,11888.57,6037.0,0.015663465085638997,Los Angeles
34580,13891354,4.0,4.0,2082.0,694983.0,7568.02,6059.0,0.010889503772034712,Orange
34582,13864749,4.0,2.5,2192.0,851952.0,9616.4,6059.0,0.011287490375044604,Orange
34583,11047067,2.0,3.0,1055.0,136312.0,1729.22,6037.0,0.012685750337461119,Los Angeles
34584,10757873,3.0,2.0,1645.0,399675.0,4940.76,6037.0,0.012361944079564646,Los Angeles
34585,13862958,3.0,4.0,2953.0,1242435.0,13865.52,6059.0,0.011159956054039044,Orange
34586,11044336,2.0,1.0,797.0,156000.0,1953.25,6037.0,0.012520833333333333,Los Angeles
34587,12529454,3.0,1.0,1152.0,720000.0,8569.28,6037.0,0.011901777777777778,Los Angeles
34588,11150673,3.0,2.0,1280.0,316700.0,4974.64,6037.0,0.01570773602778655,Los Angeles
34589,14483280,4.0,4.5,2799.0,844065.0,8643.66,6059.0,0.010240514652307582,Orange
34590,12100275,2.0,3.0,2485.0,833338.0,9590.38,6037.0,0.011508391553007303,Los Angeles
34591,14494185,3.0,2.0,1792.0,357559.0,3566.12,6059.0,0.009973514860484563,Orange
34592,11192762,4.0,3.0,1924.0,185388.0,3336.81,6037.0,0.017999061427924137,Los Angeles
34593,12533059,1.0,1.0,1168.0,551744.0,6626.49,6037.0,0.012010080762092564,Los Angeles
34594,12622294,4.0,3.0,2330.0,95425.0,1532.62,6037.0,0.016060990306523446,Los Angeles
34595,12264646,4.0,3.0,1864.0,209114.0,3871.03,6037.0,0.018511577417102635,Los Angeles
34596,10757660,3.0,3.0,1896.0,608536.0,7477.47,6037.0,0.01228763787187611,Los Angeles
34597,14477009,2.0,2.0,1503.0,182681.0,1796.48,6059.0,0.00983397288168994,Orange
34598,14271458,3.0,2.0,1240.0,122702.0,1866.64,6059.0,0.015212791967531093,Orange
34599,12524423,2.0,1.0,1128.0,670065.0,7999.18,6037.0,0.011937916470790148,Los Angeles
34600,11317415,4.0,3.0,2680.0,305000.0,4684.42,6037.0,0.015358754098360655,Los Angeles
34601,12060411,3.0,2.0,1678.0,329823.0,3619.02,6037.0,0.01097261258311276,Los Angeles
34602,14722357,2.0,2.5,1598.0,508101.0,5035.02,6059.0,0.009909486499731354,Orange
34603,14714742,2.0,2.5,1402.0,502548.0,4984.04,6059.0,0.009917540215064033,Orange
34604,13869780,3.0,1.0,937.0,419390.0,4813.58,6059.0,0.011477574572593529,Orange
34606,10906617,3.0,3.0,2005.0,133537.0,1748.94,6037.0,0.013097044264885388,Los Angeles
34607,14651997,3.0,2.0,1334.0,535036.0,6049.38,6059.0,0.011306491525803871,Orange
34608,14470972,4.0,2.5,2041.0,397656.0,2490.8,6059.0,0.0062637053131349716,Orange
34609,14185351,4.0,2.0,1767.0,229239.0,2760.14,6059.0,0.012040446869860713,Orange
34610,14470767,4.0,3.0,3097.0,492326.0,4929.86,6059.0,0.010013405751473617,Orange
34611,12111346,2.0,2.0,1691.0,930000.0,10742.17,6037.0,0.011550720430107526,Los Angeles
34612,12470913,3.0,2.0,1516.0,355396.0,4459.06,6037.0,0.012546736598048376,Los Angeles
